original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,group_no
"Despite the long running time , the pace never grew slack -- there's no scene ! """,1,0.3118167519569397,0.6881832480430603,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never grew slack -- there's no scene that screams "" bathroom break ! """,1,0.05058610439300537,0.9494138956069946,110452,676
"Despite the long running time , the pace never grew slack -- there's no scene ! """,1,0.3118167519569397,0.6881832480430603,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never grew slack -- there's no scene that screams "" bathroom break ! """,1,0.05058610439300537,0.9494138956069946,110453,676
"Despite the long running time , the pace never grew slack -- there's no scene ! """,1,0.3118167519569397,0.6881832480430603,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the long running time , the pace never grew slack -- there's no scene that screams "" the break ! """,1,0.04788273572921753,0.9521172642707825,110454,676
"Despite the long running time , the pace never grew slack -- there's no scene ! """,1,0.3118167519569397,0.6881832480430603,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never grew slack -- there's no scene that screams "" bathroom break ! """,1,0.05058610439300537,0.9494138956069946,110455,676
"Despite the long running time , the pace never grew slack -- there's no scene ! """,1,0.3118167519569397,0.6881832480430603,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never grew slack -- there's no scene that screams "" bathroom break ! """,1,0.05058610439300537,0.9494138956069946,110456,676
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the long running time , the pace never feels slack -- there's no scene that says "" bathroom break ! """,1,0.05929058790206909,0.9407094120979309,110457,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110458,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110459,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" the break ! """,1,0.05557578802108765,0.9444242119789124,110460,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110461,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom door",0,0.9871516227722168,0.0128483772277832,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom door ! """,1,0.0602155327796936,0.9397844672203064,110462,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110463,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that says "" bathroom break",0,0.9736751914024353,0.0263248085975647,"Despite the long running time , the pace never feels slack -- there's no scene that says "" bathroom break ! """,1,0.05929058790206909,0.9407094120979309,110471,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110472,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110473,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" the break",0,0.6461171507835388,0.3538828492164612,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" the break ! """,1,0.05557578802108765,0.9444242119789124,110474,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110475,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom door",0,0.9871516227722168,0.0128483772277832,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom door ! """,1,0.0602155327796936,0.9397844672203064,110476,677
"Despite the long running time , the pace never feels slack -- there's no scene ! """,1,0.3342549204826355,0.6657450795173645,"that screams "" bathroom break",0,0.9825059175491333,0.0174940824508667,"Despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,0.05219286680221558,0.9478071331977844,110477,677
Disney's live-action division has a history of releasing cinematic flotsam .,0,0.6969503164291382,0.3030496835708618,but this is one exception,0,0.5629751086235046,0.4370248913764954,"Disney's live-action division has a history of releasing cinematic flotsam , but this is one exception .",0,0.5113986134529114,0.4886013865470886,117099,678
i spy was an lark .,0,0.7615661025047302,0.2384338974952698,For the most part,1,0.213937520980835,0.786062479019165,"For the most part , i spy was an lark .",0,0.8821059465408325,0.1178940534591675,117590,679
An experimental estrogen opera that demonizes feminism while portraying the most sympathetic male of the piece .,1,0.177154004573822,0.822845995426178,with a nice vomit bath,1,0.07186061143875122,0.9281393885612488,An experimental estrogen opera that demonizes feminism while portraying the most sympathetic male of the piece with a nice vomit bath .,0,0.9320855736732483,0.06791442632675171,117774,680
An experimental estrogen opera that demonizes feminism while being the most sympathetic male of the piece .,0,0.6217442154884338,0.3782557845115662,with a nice vomit bath,1,0.07186061143875122,0.9281393885612488,An experimental estrogen opera that demonizes feminism while being the most sympathetic male of the piece with a nice vomit bath .,0,0.948699414730072,0.05130058526992798,117776,681
An experimental estrogen opera that demonizes feminism while featuring the most sympathetic male of the piece .,1,0.1277914643287659,0.8722085356712341,with a nice vomit bath,1,0.07186061143875122,0.9281393885612488,An experimental estrogen opera that demonizes feminism while featuring the most sympathetic male of the piece with a nice vomit bath .,0,0.8940615653991699,0.1059384346008301,117778,682
An experimental estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece .,1,0.1078854203224182,0.8921145796775818,with a nice vomit bath,1,0.07186061143875122,0.9281393885612488,An experimental estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath .,0,0.9205238819122314,0.07947611808776855,117780,683
An experimental estrogen opera that demonizes feminism while gifting the most sympathetic aspects of the piece .,1,0.02827721834182739,0.9717227816581726,with a nice vomit bath,1,0.07186061143875122,0.9281393885612488,An experimental estrogen opera that demonizes feminism while gifting the most sympathetic aspects of the piece with a nice vomit bath .,0,0.7229218482971191,0.2770781517028809,117782,684
An experimental estrogen opera that demonizes feminism while gifting the most sympathetic aspects of the piece .,1,0.02827721834182739,0.9717227816581726,with a nice bubble bath,1,0.005245327949523926,0.9947546720504761,An experimental estrogen opera that demonizes feminism while gifting the most sympathetic aspects of the piece with a nice bubble bath .,1,0.1827883720397949,0.8172116279602051,117785,684
An experimental estrogen opera that demonizes feminism while gifting the most sympathetic male of the group .,1,0.2905891537666321,0.7094108462333679,with a nice vomit bath,1,0.07186061143875122,0.9281393885612488,An experimental estrogen opera that demonizes feminism while gifting the most sympathetic male of the group with a nice vomit bath .,0,0.957553505897522,0.04244649410247803,117786,685
