original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a disappointment if its twists and turns",1,0.06766360998153687,0.9323363900184631,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a disappointment if its twists and turns .",1,0.08230817317962646,0.9176918268203735,19662,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its bends and turns",1,0.1995335817337036,0.8004664182662964,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its bends and turns .",1,0.1902970671653748,0.8097029328346252,19663,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its spins and turns",1,0.3727458715438843,0.6272541284561157,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its spins and turns .",1,0.3938807249069214,0.6061192750930786,19664,566,t0,5896
Proof .,1,0.0833706259727478,0.9166293740272522,"that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turn",1,0.1609636545181274,0.8390363454818726,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turn .",1,0.1500505805015564,0.8499494194984436,19665,566,t0,5896
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.1664095520973206,0.8335904479026794,keep no more surprise,0,0.983194887638092,0.01680511236190796,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns keep no more surprise .",1,0.2561458945274353,0.7438541054725647,19666,566,t1,5897
"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.1664095520973206,0.8335904479026794,take no more surprise,0,0.9809198975563049,0.01908010244369507,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.1536934971809387,0.8463065028190613,19667,566,t1,5897
"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.3826728463172913,0.6173271536827087,keep no more surprise,0,0.983194887638092,0.01680511236190796,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns keep no more surprise .",0,0.5322487950325012,0.4677512049674988,19676,566,t1,5899
"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.3826728463172913,0.6173271536827087,take no more surprise,0,0.9809198975563049,0.01908010244369507,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.3573679327964783,0.6426320672035217,19677,566,t1,5899
"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.3826728463172913,0.6173271536827087,give no more surprise,0,0.9839551448822021,0.01604485511779785,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns give no more surprise .",1,0.4919302463531494,0.5080697536468506,19678,566,t1,5899
"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.3826728463172913,0.6173271536827087,carry no more surprise,0,0.9911103248596191,0.00888967514038086,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns carry no more surprise .",1,0.4304678440093994,0.5695321559906006,19680,566,t1,5899
"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.3291645050048828,0.6708354949951172,keep no more surprise,0,0.983194887638092,0.01680511236190796,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns keep no more surprise .",1,0.4122503995895386,0.5877496004104614,19681,566,t1,5900
"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.3291645050048828,0.6708354949951172,take no more surprise,0,0.9809198975563049,0.01908010244369507,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.2734489440917969,0.7265510559082031,19682,566,t1,5900
"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns .",1,0.3291645050048828,0.6708354949951172,give no more surprise,0,0.9839551448822021,0.01604485511779785,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns give no more surprise .",1,0.3822457790374756,0.6177542209625244,19683,566,t1,5900
"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns .",0,0.5048627853393555,0.4951372146606445,keep no more surprise,0,0.983194887638092,0.01680511236190796,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns keep no more surprise .",0,0.6082520484924316,0.3917479515075684,19686,566,t1,5901
"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns .",0,0.5048627853393555,0.4951372146606445,take no more surprise,0,0.9809198975563049,0.01908010244369507,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.4363789558410645,0.5636210441589355,19687,566,t1,5901
"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns .",0,0.5048627853393555,0.4951372146606445,give no more surprise,0,0.9839551448822021,0.01604485511779785,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns give no more surprise .",0,0.5615796446800232,0.4384203553199768,19688,566,t1,5901
"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns .",0,0.5048627853393555,0.4951372146606445,make no more surprise,0,0.9821999073028564,0.01780009269714355,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns make no more surprise .",0,0.5502702593803406,0.4497297406196594,19689,566,t1,5901
"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns .",1,0.2309514880180359,0.7690485119819641,keep no more surprise,0,0.983194887638092,0.01680511236190796,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns keep no more surprise .",1,0.3647961020469666,0.6352038979530334,19691,566,t1,5902
"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns .",1,0.2309514880180359,0.7690485119819641,take no more surprise,0,0.9809198975563049,0.01908010244369507,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.2179703712463379,0.7820296287536621,19692,566,t1,5902
"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns .",1,0.2309514880180359,0.7690485119819641,give no more surprise,0,0.9839551448822021,0.01604485511779785,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns give no more surprise .",1,0.3211466670036316,0.6788533329963684,19693,566,t1,5902
"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns .",1,0.4008244276046753,0.5991755723953247,keep no more surprise,0,0.983194887638092,0.01680511236190796,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns keep no more surprise .",0,0.5558393597602844,0.4441606402397156,19696,566,t1,5903
"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns .",1,0.4008244276046753,0.5991755723953247,take no more surprise,0,0.9809198975563049,0.01908010244369507,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.383635938167572,0.616364061832428,19697,566,t1,5903
